text,label,label_name,category,style,difficulty,group_id
REQ-487975 | שם העובד טל אוחנה מופיע במצגת הפנימית ללא פרטים נוספים.,0,NON_LEAK,diverse_negative,ticket,medium,div_neg_72
SEC-699483 | אין להפיץ את קובץ השכר של הנהלה.,1,LEAK,diverse_positive,ticket,hard,div_pos_16
"לתיעוד פנימי: בדוח משאבי האנוש מופיעים מספרי זהות, שכר והערות אישיות",1,LEAK,context_positive,memo,hard,ctx_pos_68
"נושא: סיכום
הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים",0,NON_LEAK,diverse_negative,email,medium,div_neg_118
שולח: הקובץ כולל הערות הנהלה על כוח אדם.,0,NON_LEAK,paired_negative,chat,hard,pairneg_49
"לתיעוד פנימי - נשלח סיכום לגבי הילה חדד שעובד בבנק לאומי, כולל מספר זהות 712849635.",1,LEAK,paired_positive,memo,hard,pairpos_13
"נושא: סיכום
בדוח מופיע רק שם החברה שופרסל ותאריך יעד 21/3/2026, ללא מידע אישי",0,NON_LEAK,diverse_negative,email,medium,div_neg_150
"שולח: פרטי הקשר של דוד כהן: מייל david.cohen@org.co.il, טלפון 0593854077.",1,LEAK,diverse_positive,chat,medium,div_pos_58
לתיעוד פנימי: בדשבורד הציבורי מופיע סטטוס כללי של פרויקט מבצע שקמה.,0,NON_LEAK,diverse_negative,memo,hard,div_neg_90
INC-861754 | הקובץ כולל נתוני שכר והערות אישיות על עובדים.,1,LEAK,paired_positive,ticket,hard,pairpos_96
"לתיעוד פנימי: בדוח מופיע רק שם החברה בזק ותאריך יעד 11/9/2026, ללא מידע אישי.",0,NON_LEAK,diverse_negative,memo,medium,div_neg_74
מתוך הדוח: הקובץ כולל נתוני שכר והערות אישיות על עובדים,1,LEAK,paired_positive,report,hard,pairpos_33
"נושא: סיכום
לצורך זיהוי מול הספק הועבר מספר הזהות של אסף דיין: 282045425.",1,LEAK,diverse_positive,email,hard,div_pos_24
לתיעוד פנימי: הקובץ כולל הערות הנהלה על כוח אדם.,0,NON_LEAK,paired_negative,memo,hard,pairneg_47
סיכום פגישה: יש לעדכן את טבלת ההזמנות עם מספר חשבון 2167675655 של הילה חדד.,1,LEAK,paired_positive,meeting_note,hard,pairpos_115
"לתיעוד פנימי: בדוח משאבי האנוש מופיעים מספרי זהות, שכר והערות אישיות.",1,LEAK,context_positive,memo,hard,ctx_pos_45
FIN-490412 | המסמך הפנימי כולל גם פרטי לקוחות וגם הערות מסחריות.,1,LEAK,context_positive,ticket,hard,ctx_pos_54
תזכורת: הפגישה עם ניר ביטון נקבעה ל4/9/2026 בפתח תקווה,0,NON_LEAK,paired_negative,chat,hard,pairneg_68
בדיקה: המצגת מתייחסת לתכנון הרבעון בלבד ואינה כוללת נתוני עובדים. תודה,0,NON_LEAK,context_negative,chat,hard,ctx_neg_72
"נושא: מעקב
הפגישה עם מאיה ביטון נקבעה ל6/5/2026 בירושלים, ונוסף גם הטלפון 0561622787.",1,LEAK,paired_positive,email,hard,pairpos_2
"נושא - עדכון
המסמך הפנימי כולל גם פרטי לקוחות וגם הערות מסחריות. תודה",1,LEAK,context_positive,email,hard,ctx_pos_20
FIN-316617 | המסמך הפנימי כולל גם פרטי לקוחות וגם הערות מסחריות,1,LEAK,context_positive,ticket,hard,ctx_pos_56
מתוך הדוח: אין להפיץ את קובץ השכר של הנהלה. תודה,1,LEAK,diverse_positive,report,medium,div_pos_87
סיכום פגישה: במסמך הזה מופיעים פרטים אישיים ופרטי קשר של לקוחות.,1,LEAK,diverse_positive,meeting_note,medium,div_pos_85
לתיעוד פנימי: המצגת מתייחסת לתכנון הרבעון בלבד ואינה כוללת נתוני עובדים.,0,NON_LEAK,context_negative,memo,hard,ctx_neg_43
סיכום פגישה: אין להפיץ את קובץ השכר של שיווק. תודה,1,LEAK,diverse_positive,meeting_note,medium,div_pos_113
סיכום פגישה: בדשבורד הציבורי מופיע סטטוס כללי של פרויקט פרויקט דרור. תודה,0,NON_LEAK,diverse_negative,meeting_note,hard,div_neg_104
מתוך הדוח: הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום.,0,NON_LEAK,diverse_negative,report,hard,div_neg_118
עדכון: מספר הקריאה הוא SR-091285 ויש לעקוב אחריו מול רכש. תודה,0,NON_LEAK,diverse_negative,chat,medium,div_neg_99
בדיקה: שם המשתמש והסיסמה נשמרו במסמך משותף.,1,LEAK,diverse_positive,chat,medium,div_pos_2
מתוך הדוח: יש לעדכן את טבלת ההזמנות עם מזהה פנימי 9860404762.,0,NON_LEAK,paired_negative,report,hard,pairneg_17
"INC-621367 | הפגישה עם מנכ""ל תתקיים ביום ראשון בפתח תקווה.",0,NON_LEAK,diverse_negative,ticket,hard,div_neg_75
"לתיעוד פנימי - בדוח מופיע רק שם החברה נייס ותאריך יעד 1/12/2026, ללא מידע אישי. תודה",0,NON_LEAK,diverse_negative,memo,medium,div_neg_19
SR-507371 | המסמך הפנימי מתאר סטטוס עבודה בלבד ללא פרטים אישיים.,0,NON_LEAK,context_negative,ticket,hard,ctx_neg_17
תזכורת: שם העובד הילה חדד מופיע במצגת הפנימית ללא פרטים נוספים. תודה,0,NON_LEAK,diverse_negative,chat,hard,div_neg_31
"לתיעוד פנימי: בדוח מופיע רק שם החברה נייס ותאריך יעד 17/8/2026, ללא מידע אישי.",0,NON_LEAK,diverse_negative,memo,hard,div_neg_154
לתיעוד פנימי: שם המשתמש והסיסמה נשמרו במסמך משותף.,1,LEAK,diverse_positive,memo,hard,div_pos_149
"INC-894821 | הועבר החזר בגובה 21,052 ש""ח לחשבון 5587637865 של אלון מלכה.",1,LEAK,diverse_positive,ticket,medium,div_pos_27
FIN-337096 | המסמך עוסק בטיפול מנהלתי מול סורוקה.,0,NON_LEAK,paired_negative,ticket,hard,pairneg_15
שולח: הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום.,0,NON_LEAK,diverse_negative,chat,medium,div_neg_75
"מתוך הדוח: היעד הכספי לרבעון הוא 37,660 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,NON_LEAK,diverse_negative,report,medium,div_neg_27
"סיכום פגישה: הפגישה עם אביטל שחר נקבעה ל9/8/2026 בחולון, ונוסף גם הטלפון 0561792361.",1,LEAK,paired_positive,meeting_note,hard,pairpos_116
לתיעוד פנימי: לא הועברו פרטים אישיים במהלך השיחה.,0,NON_LEAK,diverse_negative,memo,medium,div_neg_13
"נושא: טיפול
הקובץ כולל נתוני שכר והערות אישיות על עובדים",1,LEAK,paired_positive,email,hard,pairpos_63
תזכורת: לצורך זיהוי מול הספק הועבר מספר הזהות של רונית פרץ: 448865701,1,LEAK,diverse_positive,chat,medium,div_pos_11
בדיקה: בדשבורד הציבורי מופיע סטטוס כללי של פרויקט מיזם תמר. תודה,0,NON_LEAK,diverse_negative,chat,hard,div_neg_80
לתיעוד פנימי: המסמך נשמר לתיעוד פנימי בלבד וכולל פרטי לקוחות. תודה,1,LEAK,paired_positive,memo,hard,pairpos_107
לתיעוד פנימי - בדוח מופיע איש קשר בשם נועה מזרחי. תודה,0,NON_LEAK,paired_negative,memo,hard,pairneg_79
סיכום פגישה: יש לעדכן את טבלת ההזמנות עם מספר חשבון 6155563052 של מאיה ביטון.,1,LEAK,paired_positive,meeting_note,hard,pairpos_22
לתיעוד פנימי - הסיסמה הזמנית לחשבון של אורן אברהם היא Welcome2026! ויש להחליף אותה מיד.,1,LEAK,diverse_positive,memo,hard,div_pos_114
תזכורת: הקובץ מיועד לשימוש פנימי בלבד אך אינו כולל מידע רגיש. תודה,0,NON_LEAK,context_negative,chat,hard,ctx_neg_80
"סיכום פגישה: הועבר קובץ עם פרטי תשלום, אנשי קשר והסכמים מסחריים.",1,LEAK,context_positive,meeting_note,hard,ctx_pos_8
לתיעוד פנימי: הקובץ כולל נתוני שכר והערות אישיות על עובדים. תודה,1,LEAK,paired_positive,memo,hard,pairpos_90
תזכורת: מספר הקריאה הוא SEC-241035 ויש לעקוב אחריו מול שיווק,0,NON_LEAK,diverse_negative,chat,hard,div_neg_139
מתוך הדוח: בדוח מופיע איש קשר בשם דנה דנינו.,0,NON_LEAK,paired_negative,report,hard,pairneg_28
לתיעוד פנימי: המסמך נשמר במערכת הפנימית אך אינו מכיל נתונים רגישים.,0,NON_LEAK,diverse_negative,memo,medium,div_neg_127
סיכום פגישה: המערכת החדשה תושק ב4/1/2026 לפי הודעה רשמית שפורסמה לכלל העובדים.,0,NON_LEAK,diverse_negative,meeting_note,hard,div_neg_18
"נושא - עדכון
הקובץ כולל הערות הנהלה על כוח אדם.",0,NON_LEAK,paired_negative,email,hard,pairneg_16
"לתיעוד פנימי: הטבלה כוללת נתונים מצטברים בלבד, ללא מזהים אישיים.",0,NON_LEAK,context_negative,memo,hard,ctx_neg_21
שולח: המסמך אינו כולל מידע אישי,0,NON_LEAK,diverse_negative,chat,medium,div_neg_38
"נושא: מעקב
בנספח מופיעים פרטי החשבון של הילה חדד: בנק לאומי, חשבון 9298451479.",1,LEAK,diverse_positive,email,hard,div_pos_90
"נושא: בקשה
בדוח שהגיע מסורוקה מופיעים פרטי טיפול של איתי פרץ תודה",1,LEAK,diverse_positive,email,hard,div_pos_112
מתוך הדוח: נשלח סיכום לגבי מיכל כהן שעובד באלביט.,0,NON_LEAK,paired_negative,report,hard,pairneg_10
מתוך הדוח: אין להפיץ את קובץ השכר של משאבי אנוש,1,LEAK,diverse_positive,report,hard,div_pos_50
SEC-461681 | הקובץ כולל הערות הנהלה על כוח אדם.,0,NON_LEAK,paired_negative,ticket,hard,pairneg_36
"סיכום פגישה - הפגישה עם רון חדד נקבעה ל11/12/2026 בראשון לציון, ונוסף גם הטלפון 0535873383.",1,LEAK,paired_positive,meeting_note,hard,pairpos_117
מתוך הדוח - בדוח מופיע איש קשר בשם עדי שלום יחד עם המייל adi.shalom@proton.me.,1,LEAK,paired_positive,report,hard,pairpos_35
לתיעוד פנימי - המצגת מתייחסת לתכנון הרבעון בלבד ואינה כוללת נתוני עובדים. תודה,0,NON_LEAK,context_negative,memo,hard,ctx_neg_22
SR-841091 | בדוח שהגיע משיבא מופיעים פרטי טיפול של מיכל כהן.,1,LEAK,diverse_positive,ticket,medium,div_pos_134
"סיכום פגישה: בדוח מופיע רק שם החברה אלביט ותאריך יעד 17/11/2026, ללא מידע אישי. תודה",0,NON_LEAK,diverse_negative,meeting_note,medium,div_neg_47
HR-289404 | בדוח מופיע איש קשר בשם עדי שלום.,0,NON_LEAK,paired_negative,ticket,hard,pairneg_91
"לתיעוד פנימי: המסמך עוסק בטיפול רפואי של מאיה ביטון מול איכילוב, כולל אבחנה פציעת גב.",1,LEAK,paired_positive,memo,hard,pairpos_16
"שולח - הועבר החזר בגובה 16,672 ש""ח לחשבון 4885200181 של אביטל שחר",1,LEAK,diverse_positive,chat,hard,div_pos_104
שולח: מספר הקריאה הוא INC-546572 ויש לעקוב אחריו מול מכירות.,0,NON_LEAK,diverse_negative,chat,hard,div_neg_11
"מתוך הדוח: המסמך עוסק בטיפול מנהלתי מול רמב""ם.",0,NON_LEAK,paired_negative,report,hard,pairneg_31
מתוך הדוח: נשלח סיכום לגבי רונית פרץ שעובד במטריקס. תודה,0,NON_LEAK,paired_negative,report,hard,pairneg_85
לתיעוד פנימי - המסמך הזה סודי מבחינה עסקית אך אינו כולל פרטי לקוחות או עובדים,0,NON_LEAK,context_negative,memo,hard,ctx_neg_17
מתוך הדוח - הסיסמה הזמנית לחשבון של מאיה ביטון היא Welcome2026! ויש להחליף אותה מיד.,1,LEAK,diverse_positive,report,medium,div_pos_112
"לתיעוד פנימי - הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים.",0,NON_LEAK,diverse_negative,memo,medium,div_neg_51
סיכום פגישה: הפגישה עם דנה דנינו נקבעה ל18/2/2026 בפתח תקווה.,0,NON_LEAK,paired_negative,meeting_note,hard,pairneg_116
"נושא: טיפול
אין להפיץ את קובץ השכר של מכירות תודה",1,LEAK,diverse_positive,email,medium,div_pos_123
"נושא: מעקב
יש לעדכן את טבלת ההזמנות עם מזהה פנימי 7515435251",0,NON_LEAK,paired_negative,email,hard,pairneg_49
שולח: נא לשמור על סודיות: תוכנית ההשקה של מוצר הדס וקוד השם פרויקט ברוש מצורפים.,1,LEAK,diverse_positive,chat,medium,div_pos_62
מתוך הדוח: הפגישה עם לימור סויסה נקבעה ל7/4/2026 בראשון לציון.,0,NON_LEAK,paired_negative,report,hard,pairneg_59
סיכום פגישה: שם המשתמש והסיסמה נשמרו במסמך משותף,1,LEAK,diverse_positive,meeting_note,hard,div_pos_13
סיכום פגישה: נא לשמור על סודיות: תוכנית ההשקה של גרסה 4.2 וקוד השם תוכנית רימון מצורפים. תודה,1,LEAK,diverse_positive,meeting_note,hard,div_pos_130
סיכום פגישה: המסמך נשמר לתיעוד פנימי בלבד וכולל פרטי לקוחות.,1,LEAK,paired_positive,meeting_note,hard,pairpos_67
בדיקה: שם העובד עמית אלקיים מופיע במצגת הפנימית ללא פרטים נוספים.,0,NON_LEAK,diverse_negative,chat,hard,div_neg_156
"לתיעוד פנימי: בדוח שהגיע מרמב""ם מופיעים פרטי טיפול של יעל לוי.",1,LEAK,diverse_positive,memo,medium,div_pos_112
"לתיעוד פנימי - המסמך עוסק בטיפול רפואי של נועה מזרחי מול סורוקה, כולל אבחנה מיגרנה כרונית.",1,LEAK,paired_positive,memo,hard,pairpos_57
"נושא: עדכון
בדוח מופיע רק שם החברה מכבי שירותי בריאות ותאריך יעד 15/4/2026, ללא מידע אישי.",0,NON_LEAK,diverse_negative,email,hard,div_neg_11
בדיקה - לא הועברו פרטים אישיים במהלך השיחה.,0,NON_LEAK,diverse_negative,chat,hard,div_neg_78
"מתוך הדוח: נשלח סיכום לגבי משה אוחנה שעובד בצ'ק פוינט, כולל מספר זהות 424798579. תודה",1,LEAK,paired_positive,report,hard,pairpos_49
סיכום פגישה: המסמך כולל נתוני שכר של דוד כהן עבור חודש מרץ,1,LEAK,diverse_positive,meeting_note,medium,div_pos_118
עדכון: המסמך הפנימי מתאר סטטוס עבודה בלבד ללא פרטים אישיים.,0,NON_LEAK,context_negative,chat,hard,ctx_neg_6
סיכום פגישה: הקובץ כולל הערות הנהלה על כוח אדם,0,NON_LEAK,paired_negative,meeting_note,hard,pairneg_62
"נושא: טיפול
הפגישה עם מנהלת שירות תתקיים ביום ראשון בחיפה.",0,NON_LEAK,diverse_negative,email,hard,div_neg_122
"נושא: עדכון
המסמך אינו כולל מידע אישי.",0,NON_LEAK,diverse_negative,email,hard,div_neg_14
"שולח: פרטי הקשר של מיכל כהן: מייל michal.cohen@gmail.com, טלפון 0577997045.",1,LEAK,diverse_positive,chat,medium,div_pos_127
"שולח: נשלח סיכום לגבי אילן שבתאי שעובד במנורה, כולל מספר זהות 900869241.",1,LEAK,paired_positive,chat,hard,pairpos_75
לתיעוד פנימי: הפגישה עם מנהל אבטחת מידע תתקיים ביום ראשון ברעננה.,0,NON_LEAK,diverse_negative,memo,hard,div_neg_50
מתוך הדוח: המסמך הזה סודי מבחינה עסקית אך אינו כולל פרטי לקוחות או עובדים.,0,NON_LEAK,context_negative,report,hard,ctx_neg_67
מתוך הדוח - הפגישה עם שלומי תורג'מן נקבעה ל20/8/2026 בירושלים.,0,NON_LEAK,paired_negative,report,hard,pairneg_109
מתוך הדוח: לא הועברו פרטים אישיים במהלך השיחה,0,NON_LEAK,diverse_negative,report,medium,div_neg_44
שולח - יש לעדכן את טבלת ההזמנות עם מזהה פנימי 4375100742,0,NON_LEAK,paired_negative,chat,hard,pairneg_14
"מתוך הדוח: הועבר החזר בגובה 38,402 ש""ח לחשבון 3060143174 של מיכל כהן. תודה",1,LEAK,diverse_positive,report,hard,div_pos_131
"סיכום פגישה: הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,LEAK,diverse_positive,meeting_note,hard,div_pos_33
"SR-162363 | בדוח מופיע רק שם החברה רפאל ותאריך יעד 18/6/2026, ללא מידע אישי",0,NON_LEAK,diverse_negative,ticket,medium,div_neg_77
תזכורת: בדוח מופיע איש קשר בשם ניר ביטון יחד עם המייל nir.biton@proton.me. תודה,1,LEAK,paired_positive,chat,hard,pairpos_113
SR-609510 | הקובץ מיועד לשימוש פנימי בלבד אך אינו כולל מידע רגיש,0,NON_LEAK,context_negative,ticket,hard,ctx_neg_54
מתוך הדוח: נשלח סיכום לגבי אורן אברהם שעובד במנורה,0,NON_LEAK,paired_negative,report,hard,pairneg_104
מתוך הדוח - הקובץ כולל נתוני שכר והערות אישיות על עובדים.,1,LEAK,paired_positive,report,hard,pairpos_113
INC-631376 | נא לשמור על סודיות: תוכנית ההשקה של פלטפורמת ארז וקוד השם פרויקט ברוש מצורפים.,1,LEAK,diverse_positive,ticket,hard,div_pos_99
"מתוך הדוח: הדו""ח הרפואי הועבר בטעות לקבוצה הלא נכונה.",1,LEAK,context_positive,report,hard,ctx_pos_18
"REQ-315907 | בנספח מופיעים פרטי החשבון של דנה דנינו: בנק הפועלים, חשבון 3249723487.",1,LEAK,diverse_positive,ticket,hard,div_pos_9
"נושא: עדכון
הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום",0,NON_LEAK,diverse_negative,email,medium,div_neg_91
"מתוך הדוח: בנספח מופיעים פרטי החשבון של הילה חדד: בנק הפועלים, חשבון 7056037957.",1,LEAK,diverse_positive,report,medium,div_pos_67
מתוך הדוח: בדוח מופיע איש קשר בשם נועה מזרחי.,0,NON_LEAK,paired_negative,report,hard,pairneg_75
"עדכון: הפגישה עם קב""ט תתקיים ביום ראשון בכפר סבא. תודה",0,NON_LEAK,diverse_negative,chat,medium,div_neg_141
"INC-789598 | במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות. תודה",0,NON_LEAK,diverse_negative,ticket,hard,div_neg_58
"נושא: עדכון
הסיסמה הזמנית לחשבון של עמית אלקיים היא Welcome2026! ויש להחליף אותה מיד",1,LEAK,diverse_positive,email,hard,div_pos_54
"לתיעוד פנימי: נשלח סיכום לגבי אביטל שחר שעובד בבנק לאומי, כולל מספר זהות 956082361. תודה",1,LEAK,paired_positive,memo,hard,pairpos_31
לתיעוד פנימי: הקובץ כולל נתוני שכר והערות אישיות על עובדים.,1,LEAK,paired_positive,memo,hard,pairpos_15
"מתוך הדוח: בדוח מופיע רק שם החברה גוגל ישראל ותאריך יעד 22/1/2026, ללא מידע אישי.",0,NON_LEAK,diverse_negative,report,hard,div_neg_16
בדיקה: אין להפיץ את קובץ השכר של רכש.,1,LEAK,diverse_positive,chat,medium,div_pos_155
"סיכום פגישה: הטבלה כוללת נתונים מצטברים בלבד, ללא מזהים אישיים. תודה",0,NON_LEAK,context_negative,meeting_note,hard,ctx_neg_33
"נושא - מעקב
במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות.",0,NON_LEAK,diverse_negative,email,medium,div_neg_135
מתוך הדוח - הקובץ כולל הערות הנהלה על כוח אדם,0,NON_LEAK,paired_negative,report,hard,pairneg_104
"מתוך הדוח: הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור",1,LEAK,diverse_positive,report,hard,div_pos_33
"נושא: סיכום
במסמך הזה מופיעים פרטים אישיים ופרטי קשר של לקוחות.",1,LEAK,diverse_positive,email,medium,div_pos_158
"סיכום פגישה: הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,LEAK,diverse_positive,meeting_note,medium,div_pos_121
SEC-557121 | נשלח סיכום לגבי רוני ברק שעובד במנורה. תודה,0,NON_LEAK,paired_negative,ticket,hard,pairneg_41
מתוך הדוח: המסמך כולל נתוני שכר של הילה חדד עבור חודש מרץ. תודה,1,LEAK,diverse_positive,report,hard,div_pos_145
"נושא: טיפול
שם המשתמש והסיסמה נשמרו במסמך משותף.",1,LEAK,diverse_positive,email,hard,div_pos_88
"עדכון: בנספח מופיעים פרטי החשבון של משה אוחנה: הבינלאומי, חשבון 3344848018.",1,LEAK,diverse_positive,chat,hard,div_pos_138
תזכורת: בדשבורד הציבורי מופיע סטטוס כללי של פרויקט מסלול אשל.,0,NON_LEAK,diverse_negative,chat,medium,div_neg_27
"נושא: סיכום
נא לשמור על סודיות: תוכנית ההשקה של פרויקט נוגה וקוד השם תיקון אופק מצורפים.",1,LEAK,diverse_positive,email,hard,div_pos_146
"נושא: מעקב
המסמך נשמר לתיעוד פנימי בלבד",0,NON_LEAK,paired_negative,email,hard,pairneg_110
סיכום פגישה: בדוח מופיע איש קשר בשם אלון מלכה יחד עם המייל alon.malka@org.co.il.,1,LEAK,paired_positive,meeting_note,hard,pairpos_31
סיכום פגישה: בדוח שהגיע מקפלן מופיעים פרטי טיפול של איתי פרץ,1,LEAK,diverse_positive,meeting_note,medium,div_pos_123
"SR-950430 | פרטי הקשר של עדי שלום: מייל adishalom@companycoil, טלפון 0545664851",1,LEAK,diverse_positive,ticket,hard,div_pos_69
"HR-473716 | הפגישה עם עדי שלום נקבעה ל9/6/2026 בהרצליה, ונוסף גם הטלפון 0582340262.",1,LEAK,paired_positive,ticket,hard,pairpos_103
שולח: הקובץ מיועד לשימוש פנימי בלבד אך אינו כולל מידע רגיש.,0,NON_LEAK,context_negative,chat,hard,ctx_neg_3
"REQ-383333 | הועבר דוח עם רשימת לקוחות אסטרטגיים, הצעות מחיר ותנאי התקשרות.",1,LEAK,diverse_positive,ticket,medium,div_pos_31
"בדיקה: בדוח משאבי האנוש מופיעים מספרי זהות, שכר והערות אישיות.",1,LEAK,context_positive,chat,hard,ctx_pos_40
INC-168759 | לא הועברו פרטים אישיים במהלך השיחה.,0,NON_LEAK,diverse_negative,ticket,hard,div_neg_118
"מתוך הדוח: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות. תודה",0,NON_LEAK,diverse_negative,report,hard,div_neg_70
"INC-737775 | הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים.",0,NON_LEAK,diverse_negative,ticket,hard,div_neg_120
מתוך הדוח: הסיסמה הזמנית לחשבון של שירה אברהם היא Welcome2026! ויש להחליף אותה מיד תודה,1,LEAK,diverse_positive,report,medium,div_pos_157
סיכום פגישה: נא לשמור על סודיות: תוכנית ההשקה של מסלול תמר וקוד השם מיזם תמר מצורפים.,1,LEAK,diverse_positive,meeting_note,medium,div_pos_119
לתיעוד פנימי: לא הועברו פרטים אישיים במהלך השיחה.,0,NON_LEAK,diverse_negative,memo,medium,div_neg_17
"לתיעוד פנימי: הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,LEAK,diverse_positive,memo,medium,div_pos_17
"לתיעוד פנימי: בדוח מופיע רק שם החברה מיקרוסופט ותאריך יעד 18/2/2026, ללא מידע אישי.",0,NON_LEAK,diverse_negative,memo,hard,div_neg_31
סיכום פגישה: הקובץ מיועד לשימוש פנימי בלבד אך אינו כולל מידע רגיש.,0,NON_LEAK,context_negative,meeting_note,hard,ctx_neg_48
"נושא: מעקב
הקובץ כולל הערות הנהלה על כוח אדם.",0,NON_LEAK,paired_negative,email,hard,pairneg_43
לתיעוד פנימי: הקובץ כולל הערות הנהלה על כוח אדם.,0,NON_LEAK,paired_negative,memo,hard,pairneg_115
"נושא: סיכום
בנספח מופיעים פרטי החשבון של דנה דנינו: בנק לאומי, חשבון 4645059862.",1,LEAK,diverse_positive,email,hard,div_pos_113
סיכום פגישה: המצגת מתייחסת לתכנון הרבעון בלבד ואינה כוללת נתוני עובדים.,0,NON_LEAK,context_negative,meeting_note,hard,ctx_neg_58
שולח: הקובץ מיועד לשימוש פנימי בלבד כי יש בו פרטים אישיים.,1,LEAK,context_positive,chat,hard,ctx_pos_36
"לתיעוד פנימי: הועבר קובץ עם פרטי תשלום, אנשי קשר והסכמים מסחריים.",1,LEAK,context_positive,memo,hard,ctx_pos_0
"נושא: סיכום
במסמך הזה מופיעים פרטים אישיים ופרטי קשר של לקוחות.",1,LEAK,diverse_positive,email,medium,div_pos_86
"סיכום פגישה: המסמך עוסק בטיפול רפואי של יעל לוי מול סורוקה, כולל אבחנה מיגרנה כרונית.",1,LEAK,paired_positive,meeting_note,hard,pairpos_93
"סיכום פגישה: המסמך עוסק בטיפול רפואי של יעל לוי מול אסותא, כולל אבחנה חרדה.",1,LEAK,paired_positive,meeting_note,hard,pairpos_100
סיכום פגישה: המסמך הפנימי כולל גם פרטי לקוחות וגם הערות מסחריות.,1,LEAK,context_positive,meeting_note,hard,ctx_pos_7
סיכום פגישה: המסמך כולל נתוני שכר של שירה אברהם עבור חודש מרץ.,1,LEAK,diverse_positive,meeting_note,hard,div_pos_128
מתוך הדוח: במסמך הזה מופיעים פרטים אישיים ופרטי קשר של לקוחות.,1,LEAK,diverse_positive,report,hard,div_pos_25
"נושא: סיכום
בדוח משאבי האנוש מופיעים מספרי זהות, שכר והערות אישיות תודה",1,LEAK,context_positive,email,hard,ctx_pos_76
"מתוך הדוח: פרטי הקשר של שירה אברהם: מייל shira.avraham@gmail.com, טלפון 0584611077.",1,LEAK,diverse_positive,report,hard,div_pos_28
מתוך הדוח: לא הועברו פרטים אישיים במהלך השיחה.,0,NON_LEAK,diverse_negative,report,medium,div_neg_32
"SEC-106290 | הטבלה כוללת נתונים מצטברים בלבד, ללא מזהים אישיים.",0,NON_LEAK,context_negative,ticket,hard,ctx_neg_52
מתוך הדוח: המצגת מתייחסת לתכנון הרבעון בלבד ואינה כוללת נתוני עובדים.,0,NON_LEAK,context_negative,report,hard,ctx_neg_25
"לתיעוד פנימי - הדו""ח הרפואי הועבר בטעות לקבוצה הלא נכונה.",1,LEAK,context_positive,memo,hard,ctx_pos_40
תזכורת: הקובץ כולל הערות הנהלה על כוח אדם.,0,NON_LEAK,paired_negative,chat,hard,pairneg_5
בדיקה - הקובץ כולל הערות הנהלה על כוח אדם.,0,NON_LEAK,paired_negative,chat,hard,pairneg_12
"SR-736292 | הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים",0,NON_LEAK,diverse_negative,ticket,hard,div_neg_93
REQ-723003 | המסמך נשמר לתיעוד פנימי בלבד וכולל פרטי לקוחות.,1,LEAK,paired_positive,ticket,hard,pairpos_55
מתוך הדוח: בדוח מופיע איש קשר בשם יואב לוי.,0,NON_LEAK,paired_negative,report,hard,pairneg_75
"תזכורת: בדוח מופיע רק שם החברה אלביט ותאריך יעד 1/6/2026, ללא מידע אישי.",0,NON_LEAK,diverse_negative,chat,medium,div_neg_33
"סיכום פגישה: נשלח סיכום לגבי הילה חדד שעובד בAmdocs, כולל מספר זהות 042026364.",1,LEAK,paired_positive,meeting_note,hard,pairpos_119
תזכורת - הקובץ מיועד לשימוש פנימי בלבד אך אינו כולל מידע רגיש. תודה,0,NON_LEAK,context_negative,chat,hard,ctx_neg_54
"נושא: עדכון
הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום",0,NON_LEAK,diverse_negative,email,hard,div_neg_56
SR-457982 | הסיסמה הזמנית לחשבון של ניר ביטון היא Welcome2026! ויש להחליף אותה מיד.,1,LEAK,diverse_positive,ticket,hard,div_pos_84
"תזכורת: בדוח מופיע רק שם החברה צ'ק פוינט ותאריך יעד 8/1/2026, ללא מידע אישי",0,NON_LEAK,diverse_negative,chat,medium,div_neg_59
שולח - המסמך נשמר במערכת הפנימית אך אינו מכיל נתונים רגישים. תודה,0,NON_LEAK,diverse_negative,chat,medium,div_neg_128
"נושא: עדכון
בדוח מופיע רק שם החברה מכבי שירותי בריאות ותאריך יעד 25/2/2026, ללא מידע אישי.",0,NON_LEAK,diverse_negative,email,hard,div_neg_115
