text,label,label_name,category,style,difficulty,group_id
  FIN-008241 | בדוח משאבי האנוש מופיעים נתוני שכר של שירה אברהם עבור חודש מרץ.,1,LEAK,hr_legal,ticket,medium,hr_legal|ticket|medium
HR-809351 | שם העובד משה אוחנה מופיע במצגת הפנימית ללא פרטים נוספים.,0,NON_LEAK,borderline_non_leak,ticket,easy,borderline_non_leak|ticket|easy
"לתיעוד פנימי: בדוח מופיע רק שם החברה Amdocs ותאריך יעד 2/6/2026, ללא מידע אישי צריך לסגור את זה מול ראש צוות",0,NON_LEAK,borderline_non_leak,memo,medium,borderline_non_leak|memo|medium
"  סיכום פגישה: היעד הכספי לרבעון הוא 35,048 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,NON_LEAK,hard_negatives_with_numbers,meeting_note,medium,hard_negatives_with_numbers|meeting_note|medium
"נושא: מעקב
מספר הטלפון של שירה אברהם הוא 0513479269 ולכן אם צריך המשך טיפול תעדכנו במסמך הפנימי. לא להעביר את זה מעבר לצוות.",1,LEAK,direct_pii,email,medium,direct_pii|email|medium
מתוך הדוח: תאריך ההשקה של מוצר הדס נקבע ל27/4/2026 והמסמך מסווג פנימי. התיעוד נשמר תחת מבצע שקמה.,1,LEAK,business_confidential,report,easy,business_confidential|report|easy
"שולח שוב - הכתובת המעודכנת של קרן אמסלם היא בן גוריון 5, אשדוד. לא להעביר את זה מעבר לצוות.",1,LEAK,direct_pii,chat,easy,direct_pii|chat|easy
"נושא: בקשה
יש לעדכן את טבלת הסניפים: רעננה, ראשון לציון, מודיעין. התיעוד נשמר תחת פרויקט ברוש.",0,NON_LEAK,hard_negatives_with_numbers,email,medium,hard_negatives_with_numbers|email|medium
  מתוך הדוח: תעדכני בבקשה אם המוצר עולה לדמו מחר או שדוחים לשבוע הבא.,0,NON_LEAK,chatty_realistic,report,medium,chatty_realistic|report|medium
"  לתיעוד פנימי: הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור צריך לסגור את זה מול מנהל פיתוח",1,LEAK,credentials,memo,medium,credentials|memo|medium
SR-776258 | מספר הקריאה הוא INC-614480 ויש לעקוב אחריו מול אבטחת מידע. התיעוד נשמר תחת מיזם תמר.,0,NON_LEAK,hard_negatives_with_numbers,ticket,easy,hard_negatives_with_numbers|ticket|easy
מתוך הדוח: מספר הקריאה הוא HR-791496 ויש לעקוב אחריו מול מכירות.,0,NON_LEAK,hard_negatives_with_numbers,report,medium,hard_negatives_with_numbers|report|medium
לתיעוד פנימי: נדרש לתאם פגישה עם הילה חדד בנושא מיזם תמר; אין לצרף פרטי זיהוי אישיים. התיעוד נשמר תחת מבצע שקמה.,0,NON_LEAK,borderline_non_leak,memo,medium,borderline_non_leak|memo|medium
סיכום פגישה: מספר הקריאה הוא HR-938493 ויש לעקוב אחריו מול אבטחת מידע. צריך לסגור את זה מול חשב שכר.,0,NON_LEAK,hard_negatives_with_numbers,meeting_note,easy,hard_negatives_with_numbers|meeting_note|easy
לתיעוד פנימי: לקראת ישיבת רכש נשלחו גם פרטי הקשר של יעל לוי (0599407551) וגם תאריך ההשקה 14/10/2026.,1,LEAK,mixed_context,memo,medium,mixed_context|memo|medium
SR-551869 | הקובץ מכיל תוצאות בדיקות של מאיה ביטון ופרטים מזהים נוספים. התיעוד נשמר תחת מבצע שקמה.,1,LEAK,medical,ticket,easy,medical|ticket|easy
"  נושא: עדכון
תזכורת: לסגור את כל הסעיפים הפתוחים לפני הישיבה של יום ראשון. זה מופיע גם בהאתר הרשמי.",0,NON_LEAK,chatty_realistic,email,medium,chatty_realistic|email|medium
"נושא: עדכון
בטבלת ההחזר מופיעים שם הלקוח איתי פרץ, תעודת זהות 584903033 וסכום 15,574 ש""ח. כרגע זה פתוח לטיפול של מכירות.",1,LEAK,financial,email,medium,financial|email|medium
"HR-431154 | המסמך מזכיר בדיקה רפואית כללית כתהליך, ללא מידע על אדם מסוים.",0,NON_LEAK,borderline_non_leak,ticket,easy,borderline_non_leak|ticket|easy
מתוך הדוח - בקובץ מופיע מזהה פנימי 8381652063 של הזמנה ולא חשבון בנק.,0,NON_LEAK,hard_negatives_with_numbers,report,hard,hard_negatives_with_numbers|report|hard
  סיכום פגישה: בדוח משאבי האנוש מופיעים נתוני שכר של שירה אברהם עבור חודש מרץ.,1,LEAK,hr_legal,meeting_note,medium,hr_legal|meeting_note|medium
  מתוך הדוח: הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום.,0,NON_LEAK,operational_internal,report,medium,operational_internal|report|medium
"סיכום פגישה - לידיעתך, הלקוח ביקש שנעבוד מול הצוות הטכני ולא דרך ההנהלה",0,NON_LEAK,chatty_realistic,meeting_note,hard,chatty_realistic|meeting_note|hard
לתיעוד פנימי: סלקום פרסמה הודעה רשמית על הרחבת הפעילות ברעננה.,0,NON_LEAK,public_general,memo,hard,public_general|memo|hard
"נושא: בקשה
המסמך מזכיר בדיקה רפואית כללית כתהליך, ללא מידע על אדם מסוים. זה מופיע גם בהודעה לעיתונות.",0,NON_LEAK,borderline_non_leak,email,easy,borderline_non_leak|email|easy
"SR-484301 | לפי המסמך הרפואי של קרן אמסלם, יש מעקב בנושא אסתמה לא להעביר את זה מעבר לצוות",1,LEAK,medical,ticket,hard,medical|ticket|hard
"לתיעוד פנימי: הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים. התיעוד נשמר תחת מבצע שקמה.",0,NON_LEAK,borderline_non_leak,memo,medium,borderline_non_leak|memo|medium
"תיעדתי כאן - הועבר החזר בגובה 27,114 ש""ח לחשבון 1888498681 של מיכל כהן לא להעביר את זה מעבר לצוות",1,LEAK,financial,chat,medium,financial|chat|medium
SR-751631 | הפגישה עם מנהלת משאבי אנוש תתקיים ביום ראשון ברעננה. המידע הזה נשמר כרגע בבסלאק.,0,NON_LEAK,operational_internal,ticket,hard,operational_internal|ticket|hard
מתוך הדוח: הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום. זה מופיע גם בהדשבורד הציבורי.,0,NON_LEAK,operational_internal,report,hard,operational_internal|report|hard
סיכום פגישה: שולח שוב כדי שלא יתפספס - המצגת עודכנה והקישור נשאר אותו קישור.,0,NON_LEAK,chatty_realistic,meeting_note,easy,chatty_realistic|meeting_note|easy
לתיעוד פנימי: הצוות הציג את גרסה 4.2 בכנס מקצועי שנערך בפתח תקווה.,0,NON_LEAK,public_general,memo,easy,public_general|memo|easy
"מתוך הדוח: גרסה 24/4/2026 נדחתה בשבוע, אבל אין במסמך מידע אישי.",0,NON_LEAK,hard_negatives_with_numbers,report,easy,hard_negatives_with_numbers|report|easy
INC-271262 | הפגישה עם חשב שכר תתקיים ביום ראשון בתל אביב.,0,NON_LEAK,operational_internal,ticket,medium,operational_internal|ticket|medium
עדכון קצר - באתר הרשמי פורסם שתאריך ההשקה של פרויקט נוגה הוא 1/2/2026. התיעוד נשמר תחת מבצע שקמה.,0,NON_LEAK,public_general,chat,easy,public_general|chat|easy
INC-160436 | בקובץ מופיע מזהה פנימי 6035596423 של הזמנה ולא חשבון בנק. כרגע זה פתוח לטיפול של מכירות.,0,NON_LEAK,hard_negatives_with_numbers,ticket,easy,hard_negatives_with_numbers|ticket|easy
"  נושא: בקשה
תאריך ההשקה של פלטפורמת ארז נקבע ל5/12/2026 והמסמך מסווג פנימי.",1,LEAK,business_confidential,email,medium,business_confidential|email|medium
"  לתיעוד פנימי: טבלת הבונוסים כוללת שמות מלאים, שכר והערות אישיות על עובדים",1,LEAK,hr_legal,memo,medium,hr_legal|memo|medium
"סיכום פגישה: לפי המסמך הרפואי של ליאור מלכה, יש מעקב בנושא סוכרת לא להעביר את זה מעבר לצוות",1,LEAK,medical,meeting_note,medium,medical|meeting_note|medium
"מתוך הדוח: קוד האימות של עמית אלקיים הוא 483921, לא להעביר הלאה. התיעוד נשמר תחת פרויקט דרור.",1,LEAK,credentials,report,easy,credentials|report|easy
לתיעוד פנימי: הפגישה עם חשב שכר תתקיים ביום ראשון בבאר שבע. זה מופיע גם בפורטל הלקוחות.,0,NON_LEAK,operational_internal,memo,easy,operational_internal|memo|easy
"FIN-812788 | טבלת הבונוסים כוללת שמות מלאים, שכר והערות אישיות על עובדים.",1,LEAK,hr_legal,ticket,easy,hr_legal|ticket|easy
סיכום פגישה: בדוח שהגיע מסורוקה מופיעים פרטי טיפול של מאיה ביטון. תודה,1,LEAK,medical,meeting_note,hard,medical|meeting_note|hard
דחוף - הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום.,0,NON_LEAK,operational_internal,chat,hard,operational_internal|chat|hard
סיכום פגישה: הסיסמה הזמנית לחשבון של משה אוחנה היא Welcome2026! ויש להחליף אותה מיד. צריך לסגור את זה מול חשב שכר.,1,LEAK,credentials,meeting_note,medium,credentials|meeting_note|medium
"לתיעוד פנימי: סיכום הישיבה כולל נושאים פתוחים, תלותים ולו""ז כללי. זה מופיע גם בהאתר הרשמי.",0,NON_LEAK,operational_internal,memo,medium,operational_internal|memo|medium
לתיעוד פנימי: בדוח שהגיע מסורוקה מופיעים פרטי טיפול של משה אוחנה.,1,LEAK,medical,memo,hard,medical|memo|hard
סיכום פגישה: נא לא להפיץ את דוח הגבייה; הוא כולל מספר כרטיס 6366147351833112 של הילה חדד.,1,LEAK,financial,meeting_note,medium,financial|meeting_note|medium
לתיעוד פנימי: שולח שוב כדי שלא יתפספס - המצגת עודכנה והקישור נשאר אותו קישור. תודה,0,NON_LEAK,chatty_realistic,memo,hard,chatty_realistic|memo|hard
INC-178258 | שולח שוב כדי שלא יתפספס - המצגת עודכנה והקישור נשאר אותו קישור. צריך לסגור את זה מול מנהל מוצר.,0,NON_LEAK,chatty_realistic,ticket,medium,chatty_realistic|ticket|medium
  REQ-922879 | לא להפיץ את דוח הגבייה; הוא כולל מספר כרטיס 0325450913094069 של אורן אברהם. צריך לסגור את זה מול מנהל אבטחת מידע.,1,LEAK,financial,ticket,medium,financial|ticket|medium
  סיכום פגישה: בדשבורד הציבורי מופיע סטטוס כללי של פרויקט מיזם תמר צריך לסגור את זה מול יועץ משפטי,0,NON_LEAK,public_general,meeting_note,medium,public_general|meeting_note|medium
"  INC-254710 | פרטי הקשר של איתי פרץ: מייל itay.peretz@mail.com, טלפון 0530700303.",1,LEAK,direct_pii,ticket,medium,direct_pii|ticket|medium
"סיכום פגישה: במסמך המשפטי יש רשימת עובדים, תלונות פנימיות ופרטים אישיים תודה",1,LEAK,hr_legal,meeting_note,hard,hr_legal|meeting_note|hard
"נושא - בקשה
נא לא להפיץ את דוח הגבייה; הוא כולל מספר כרטיס 9570314578717547 של עדי שלום כרגע זה פתוח לטיפול של מכירות תודה",1,LEAK,financial,email,hard,financial|email|hard
"סיכום פגישה: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות.",0,NON_LEAK,chatty_realistic,meeting_note,easy,chatty_realistic|meeting_note|easy
FIN-525714 | בדשבורד הציבורי מופיע סטטוס כללי של פרויקט תוכנית רימון.,0,NON_LEAK,public_general,ticket,easy,public_general|ticket|easy
"נושא: סיכום
הועבר דוח עם רשימת לקוחות אסטרטגיים, הצעות מחיר ותנאי התקשרות.",1,LEAK,business_confidential,email,easy,business_confidential|email|easy
"נושא: עדכון
באותו מסמך מופיעים דוד כהן, david.cohen@outlook.com, והצעת המחיר הסופית של הלקוח. צריך לסגור את זה מול מנהלת משאבי אנוש.",1,LEAK,mixed_context,email,medium,mixed_context|email|medium
"  דחוף - במסמך המשפטי יש רשימת עובדים, תלונות פנימיות ופרטים אישיים. צריך לסגור את זה מול חשב שכר.",1,LEAK,hr_legal,chat,medium,hr_legal|chat|medium
"נא לטפל - בדוח מופיע רק שם החברה אלביט ותאריך יעד 7/2/2026, ללא מידע אישי.",0,NON_LEAK,borderline_non_leak,chat,medium,borderline_non_leak|chat|medium
מתוך הדוח: בדשבורד הציבורי מופיע סטטוס כללי של פרויקט פרויקט דרור זה מופיע גם בפורטל הלקוחות,0,NON_LEAK,public_general,report,medium,public_general|report|medium
"מתוך הדוח: בדוח שהגיע מרמב""ם מופיעים פרטי טיפול של יעל לוי. צריך לסגור את זה מול ראש צוות.",1,LEAK,medical,report,easy,medical|report|easy
"נושא: בקשה
מספר הטלפון של אורן אברהם הוא 0516584015 ולכן אם צריך המשך טיפול תעדכנו בסלאק.",1,LEAK,direct_pii,email,medium,direct_pii|email|medium
סיכום פגישה: בקובץ מופיע מזהה פנימי 6686864734 של הזמנה ולא חשבון בנק. התיעוד נשמר תחת מיזם תמר.,0,NON_LEAK,hard_negatives_with_numbers,meeting_note,easy,hard_negatives_with_numbers|meeting_note|easy
"לתיעוד פנימי - בדוח מופיע רק שם החברה גוגל ישראל ותאריך יעד 2/10/2026, ללא מידע אישי התיעוד נשמר תחת תוכנית רימון",0,NON_LEAK,borderline_non_leak,memo,hard,borderline_non_leak|memo|hard
תיעדתי כאן - הלקוחה איתי פרץ ביקשה שנשמור את 0549772762 ואת itay.peretz@org.co.il רק בתוך הצוות.,1,LEAK,direct_pii,chat,hard,direct_pii|chat|hard
לתיעוד פנימי: שם העובד יעל לוי מופיע במצגת הפנימית ללא פרטים נוספים.,0,NON_LEAK,borderline_non_leak,memo,hard,borderline_non_leak|memo|hard
"HR-384118 | במסמך המשפטי יש רשימת עובדים, תלונות פנימיות ופרטים אישיים. לא להעביר את זה מעבר לצוות.",1,LEAK,hr_legal,ticket,easy,hr_legal|ticket|easy
"מעדכן - הלקוח ביקש עדכון על הפרויקט, אבל לא נשלחו פרטי קשר או מזהים. התיעוד נשמר תחת מיזם תמר.",0,NON_LEAK,borderline_non_leak,chat,easy,borderline_non_leak|chat|easy
דחוף - לא להפיץ את דוח הגבייה; הוא כולל מספר כרטיס 1003938054381571 של רון חדד.,1,LEAK,financial,chat,medium,financial|chat|medium
"  סיכום פגישה: הועבר סיכום שיחה עם רון חדד; בתוך ההודעה גם מספר הזהות 121434109 וגם לו""ז לפרויקט מבצע שקמה כרגע זה פתוח לטיפול של מכירות",1,LEAK,mixed_context,meeting_note,medium,mixed_context|meeting_note|medium
"נושא: מעקב
בדוח שהגיע מאיכילוב מופיעים פרטי טיפול של שירה אברהם. תודה",1,LEAK,medical,email,hard,medical|email|hard
לתיעוד פנימי: הקובץ מכיל תוצאות בדיקות של ליאור מלכה ופרטים מזהים נוספים,1,LEAK,medical,memo,medium,medical|memo|medium
"HR-926295 | בנספח מופיעים פרטי החשבון של נועה מזרחי: דיסקונט, חשבון 9831173827. כרגע זה פתוח לטיפול של משאבי אנוש.",1,LEAK,financial,ticket,easy,financial|ticket|easy
"סיכום פגישה: לידיעתך, הלקוח ביקש שנעבוד מול הצוות הטכני ולא דרך ההנהלה.",0,NON_LEAK,chatty_realistic,meeting_note,easy,chatty_realistic|meeting_note|easy
"נושא: בקשה
בדוח משאבי האנוש מופיעים נתוני שכר של איתי פרץ עבור חודש מרץ",1,LEAK,hr_legal,email,medium,hr_legal|email|medium
סיכום פגישה: הצוות הציג את מודול ברק בכנס מקצועי שנערך בירושלים. צריך לסגור את זה מול מנהל פיתוח.,0,NON_LEAK,public_general,meeting_note,easy,public_general|meeting_note|easy
"FIN-817260 | סיכום הישיבה כולל נושאים פתוחים, תלותים ולו""ז כללי. כרגע זה פתוח לטיפול של כספים.",0,NON_LEAK,operational_internal,ticket,easy,operational_internal|ticket|easy
REQ-957158 | נדרש לרכז משימות של משאבי אנוש לקראת תכנון רבעוני. התיעוד נשמר תחת מבצע שקמה.,0,NON_LEAK,operational_internal,ticket,hard,operational_internal|ticket|hard
מעדכן - מפתח ה-API של סביבת הפיתוח נשמר כרגע במסמך המצורף.,1,LEAK,credentials,chat,medium,credentials|chat|medium
"נושא: בקשה
גרסה 16/6/2026 נדחתה בשבוע, אבל אין במסמך מידע אישי.",0,NON_LEAK,hard_negatives_with_numbers,email,easy,hard_negatives_with_numbers|email|easy
שולח שוב - בקובץ מופיע מזהה פנימי 2504627957 של הזמנה ולא חשבון בנק.,0,NON_LEAK,hard_negatives_with_numbers,chat,easy,hard_negatives_with_numbers|chat|easy
מתוך הדוח: נא לשמור על סודיות: תוכנית ההשקה של מודול ברק וקוד השם מיזם תמר מצורפים,1,LEAK,business_confidential,report,hard,business_confidential|report|hard
"נושא: מעקב
הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור",1,LEAK,credentials,email,medium,credentials|email|medium
"נושא: מעקב
בדוח שהגיע מרמב""ם מופיעים פרטי טיפול של מאיה ביטון. המידע הזה נשמר כרגע בבמייל.",1,LEAK,medical,email,easy,medical|email|easy
"נושא - עדכון
הצוות הציג את מערכת קשת בכנס מקצועי שנערך באשדוד התיעוד נשמר תחת מיזם תמר תודה",0,NON_LEAK,public_general,email,hard,public_general|email|hard
"סיכום פגישה: בדוח מופיע רק שם החברה קופת חולים כללית ותאריך יעד 18/2/2026, ללא מידע אישי.",0,NON_LEAK,borderline_non_leak,meeting_note,easy,borderline_non_leak|meeting_note|easy
  לתיעוד פנימי: מיקרוסופט פרסמה הודעה רשמית על הרחבת הפעילות בירושלים.,0,NON_LEAK,public_general,memo,medium,public_general|memo|medium
"מתוך הדוח: הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור",1,LEAK,credentials,report,medium,credentials|report|medium
סיכום פגישה: הלקוחה טל אוחנה ביקשה שנשמור את 0503203503 ואת tal.ohana@mail.com רק בתוך הצוות. צריך לסגור את זה מול חשב שכר.,1,LEAK,direct_pii,meeting_note,medium,direct_pii|meeting_note|medium
"  לתיעוד פנימי: גרסה 21/11/2026 נדחתה בשבוע, אבל אין במסמך מידע אישי.",0,NON_LEAK,hard_negatives_with_numbers,memo,medium,hard_negatives_with_numbers|memo|medium
"נושא: טיפול
מיקרוסופט פרסמה הודעה רשמית על הרחבת הפעילות ברעננה.",0,NON_LEAK,public_general,email,medium,public_general|email|medium
"נושא: בקשה
יש לעדכן את טבלת הסניפים: באר שבע, תל אביב, חיפה התיעוד נשמר תחת פרויקט דרור",0,NON_LEAK,hard_negatives_with_numbers,email,hard,hard_negatives_with_numbers|email|hard
סיכום פגישה: הקובץ שנשלח מהכספים כולל פרטי חיוב אישיים וסכומים ללקוחות.,1,LEAK,financial,meeting_note,easy,financial|meeting_note|easy
"תיעדתי כאן - במסמך המשפטי יש רשימת עובדים, תלונות פנימיות ופרטים אישיים. תודה",1,LEAK,hr_legal,chat,hard,hr_legal|chat|hard
"סיכום פגישה: הטופס כולל שם מלא, כתובת הזית 11, ירושלים, וסכום החזר 37,500 ש""ח המידע הזה נשמר כרגע בבטלפון תודה",1,LEAK,mixed_context,meeting_note,hard,mixed_context|meeting_note|hard
  INC-036688 | נדרש לתאם פגישה עם רונית פרץ בנושא מיזם תמר; אין לצרף פרטי זיהוי אישיים התיעוד נשמר תחת מבצע שקמה,0,NON_LEAK,borderline_non_leak,ticket,medium,borderline_non_leak|ticket|medium
"REQ-196944 | יש לעדכן את טבלת הסניפים: מודיעין, ראשון לציון, מודיעין.",0,NON_LEAK,hard_negatives_with_numbers,ticket,easy,hard_negatives_with_numbers|ticket|easy
"סיכום פגישה: באותו מסמך מופיעים יואב לוי, yoavlevi@mailcom, והצעת המחיר הסופית של הלקוח",1,LEAK,mixed_context,meeting_note,medium,mixed_context|meeting_note|medium
לידיעתך - הקובץ מכיל תוצאות בדיקות של מיכל כהן ופרטים מזהים נוספים.,1,LEAK,medical,chat,easy,medical|chat|easy
מתוך הדוח: הפגישה עם מנהל אבטחת מידע תתקיים ביום ראשון באשדוד.,0,NON_LEAK,operational_internal,report,easy,operational_internal|report|easy
  INC-178871 | נדרש לתאם פגישה עם איתי פרץ בנושא מבצע שקמה; אין לצרף פרטי זיהוי אישיים,0,NON_LEAK,borderline_non_leak,ticket,medium,borderline_non_leak|ticket|medium
"HR-880126 | באותו מסמך מופיעים איתי פרץ, itay.peretz@gmail.com, והצעת המחיר הסופית של הלקוח. המידע הזה נשמר כרגע בבווטסאפ.",1,LEAK,mixed_context,ticket,easy,mixed_context|ticket|easy
"SR-611152 | המסמך מפרט מהלך רכישה אפשרי ופרטי מו""מ שטרם פורסמו.",1,LEAK,business_confidential,ticket,easy,business_confidential|ticket|easy
"תיעדתי כאן - המסמך מזכיר בדיקה רפואית כללית כתהליך, ללא מידע על אדם מסוים",0,NON_LEAK,borderline_non_leak,chat,hard,borderline_non_leak|chat|hard
"לתיעוד פנימי - הכתובת המעודכנת של הילה חדד היא רוטשילד 21, באר שבע",1,LEAK,direct_pii,memo,hard,direct_pii|memo|hard
"מעדכן - בדוח מופיע רק שם החברה בזק ותאריך יעד 25/10/2026, ללא מידע אישי",0,NON_LEAK,borderline_non_leak,chat,medium,borderline_non_leak|chat|medium
  FIN-140528 | מחר נציג את גרסה 4.2 להנהלה בלי לצרף מסמכים נלווים. כרגע זה פתוח לטיפול של מכירות.,0,NON_LEAK,operational_internal,ticket,medium,operational_internal|ticket|medium
"נושא: המשך טיפול
בדוח משאבי האנוש מופיעים נתוני שכר של רון חדד עבור חודש מרץ. כרגע זה פתוח לטיפול של משאבי אנוש.",1,LEAK,hr_legal,email,easy,hr_legal|email|easy
תיעדתי כאן - נדרש לתאם פגישה עם עמית אלקיים בנושא פרויקט ברוש; אין לצרף פרטי זיהוי אישיים. התיעוד נשמר תחת פרויקט דרור.,0,NON_LEAK,borderline_non_leak,chat,easy,borderline_non_leak|chat|easy
FIN-347867 | שם העובד רון חדד מופיע במצגת הפנימית ללא פרטים נוספים. המידע הזה נשמר כרגע בבטלפון.,0,NON_LEAK,borderline_non_leak,ticket,hard,borderline_non_leak|ticket|hard
"SR-125379 | יש לעדכן את טבלת הסניפים: נתניה, נתניה, ראשון לציון. המידע הזה נשמר כרגע בבמייל.",0,NON_LEAK,hard_negatives_with_numbers,ticket,easy,hard_negatives_with_numbers|ticket|easy
  מתוך הדוח: הצוות עבר לשלב בדיקות אינטגרציה ונדרש לעדכן סטטוס עד סוף היום,0,NON_LEAK,operational_internal,report,medium,operational_internal|report|medium
HR-391790 | אינטל פרסמה הודעה רשמית על הרחבת הפעילות בירושלים.,0,NON_LEAK,public_general,ticket,easy,public_general|ticket|easy
HR-437323 | נדרש לרכז משימות של מכירות לקראת תכנון רבעוני תודה,0,NON_LEAK,operational_internal,ticket,hard,operational_internal|ticket|hard
"נושא: המשך טיפול
סיכום הישיבה כולל נושאים פתוחים, תלותים ולו""ז כללי. המידע הזה נשמר כרגע בבווטסאפ.",0,NON_LEAK,operational_internal,email,medium,operational_internal|email|medium
לתיעוד פנימי: הלקוחה נועה מזרחי ביקשה שנשמור את 0589629534 ואת noa.mizrahi@outlook.com רק בתוך הצוות. המידע הזה נשמר כרגע בבסלאק. תודה,1,LEAK,direct_pii,memo,hard,direct_pii|memo|hard
"נושא: טיפול
הקובץ מכיל תוצאות בדיקות של עדי שלום ופרטים מזהים נוספים.",1,LEAK,medical,email,medium,medical|email|medium
"סיכום פגישה: היעד הכספי לרבעון הוא 11,542 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,NON_LEAK,hard_negatives_with_numbers,meeting_note,easy,hard_negatives_with_numbers|meeting_note|easy
"נושא: המשך טיפול
במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות",0,NON_LEAK,chatty_realistic,email,hard,chatty_realistic|email|hard
SR-966626 | הפגישה עם ראש צוות תתקיים ביום ראשון באשדוד. המידע הזה נשמר כרגע בבמייל.,0,NON_LEAK,operational_internal,ticket,easy,operational_internal|ticket|easy
לתיעוד פנימי: בדוח משאבי האנוש מופיעים נתוני שכר של עדי שלום עבור חודש מרץ.,1,LEAK,hr_legal,memo,easy,hr_legal|memo|easy
"מתוך הדוח: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות. זה מופיע גם בפורטל הלקוחות.",0,NON_LEAK,chatty_realistic,report,easy,chatty_realistic|report|easy
"מתוך הדוח: היעד הכספי לרבעון הוא 27,421 ש""ח ולא מדובר במידע על לקוח ספציפי.",0,NON_LEAK,hard_negatives_with_numbers,report,easy,hard_negatives_with_numbers|report|easy
נא לטפל - הפגישה עם ראש צוות תתקיים ביום ראשון בפתח תקווה. כרגע זה פתוח לטיפול של שירות לקוחות. תודה,0,NON_LEAK,operational_internal,chat,hard,operational_internal|chat|hard
סיכום פגישה: שולח שוב כדי שלא יתפספס - המצגת עודכנה והקישור נשאר אותו קישור. צריך לסגור את זה מול מנהל מוצר.,0,NON_LEAK,chatty_realistic,meeting_note,easy,chatty_realistic|meeting_note|easy
  עדכון קצר - הסיסמה הזמנית לחשבון של אלון מלכה היא Welcome2026! ויש להחליף אותה מיד.,1,LEAK,credentials,chat,medium,credentials|chat|medium
"מתוך הדוח: המסמך מפרט מהלך רכישה אפשרי ופרטי מו""מ שטרם פורסמו. התיעוד נשמר תחת פרויקט ברוש.",1,LEAK,business_confidential,report,easy,business_confidential|report|easy
"מתוך הדוח: קוד האימות של ניר ביטון הוא 483921, לא להעביר הלאה כרגע זה פתוח לטיפול של כספים",1,LEAK,credentials,report,hard,credentials|report|hard
"סיכום פגישה: המסמך מזכיר בדיקה רפואית כללית כתהליך, ללא מידע על אדם מסוים",0,NON_LEAK,borderline_non_leak,meeting_note,medium,borderline_non_leak|meeting_note|medium
"שולח שוב - קוד האימות של עדי שלום הוא 483921, לא להעביר הלאה המידע הזה נשמר כרגע בבמערכת CRM",1,LEAK,credentials,chat,hard,credentials|chat|hard
"FIN-331719 | פרטי הקשר של הילה חדד: מייל hila.hadad@org.co.il, טלפון 0548384740.",1,LEAK,direct_pii,ticket,medium,direct_pii|ticket|medium
"מתוך הדוח: במסמך המצורף אין מידע אישי, רק סיכום משימות והחלטות.",0,NON_LEAK,chatty_realistic,report,easy,chatty_realistic|report|easy
סיכום פגישה: לא להפיץ את דוח הגבייה; הוא כולל מספר כרטיס 5606765721976745 של עדי שלום,1,LEAK,financial,meeting_note,medium,financial|meeting_note|medium
"סיכום פגישה: גרסה 22/9/2026 נדחתה בשבוע, אבל אין במסמך מידע אישי",0,NON_LEAK,hard_negatives_with_numbers,meeting_note,medium,hard_negatives_with_numbers|meeting_note|medium
"נושא: בקשה
מפתח ה-API של סביבת הפיתוח נשמר כרגע במסמך המצורף.",1,LEAK,credentials,email,easy,credentials|email|easy
מתוך הדוח: בתיק הרפואי של עמית אלקיים מצוינת אבחנה של פציעת גב; אסור להעביר את זה החוצה. תודה,1,LEAK,medical,report,hard,medical|report|hard
"מתוך הדוח: הטופס כולל שם מלא, כתובת הגליל 3, נתניה, וסכום החזר 13,635 ש""ח",1,LEAK,mixed_context,report,medium,mixed_context|report|medium
FIN-890302 | הקובץ שנשלח מהכספים כולל פרטי חיוב אישיים וסכומים ללקוחות.,1,LEAK,financial,ticket,medium,financial|ticket|medium
"נושא: בקשה
הכתובת המעודכנת של מיכל כהן היא ביאליק 7, תל אביב.",1,LEAK,direct_pii,email,easy,direct_pii|email|easy
"  שימי לב - הקובץ מכיל שם משתמש, סיסמה וגישה לסביבת הייצור.",1,LEAK,credentials,chat,medium,credentials|chat|medium
שולח שוב - מספר הטלפון של משה אוחנה הוא 0589379282 ולכן אם צריך המשך טיפול תעדכנו בטלפון,1,LEAK,direct_pii,chat,hard,direct_pii|chat|hard
"HR-503538 | בטבלת ההחזר מופיעים שם הלקוח טל אוחנה, תעודת זהות 113141907 וסכום 34,033 ש""ח כרגע זה פתוח לטיפול של משאבי אנוש תודה",1,LEAK,financial,ticket,hard,financial|ticket|hard
"נושא: בקשה
באתר הרשמי פורסם שתאריך ההשקה של פלטפורמת ארז הוא 17/4/2026. כרגע זה פתוח לטיפול של מכירות.",0,NON_LEAK,public_general,email,easy,public_general|email|easy
